date,ticker,name,sector,P,V,F,G,D,Q,total,veto,dd52,r1y,rg,pg
2022-03-01,002472.SZ,双环传动,robotics,30,14.283134331804883,10.8,15.000000000000002,8,5,83.08313433180489,False,0.1896136703727127,1.736410465593631,0.5345234200150408,
2022-03-01,603986.SH,兆易创新,memory,28,23.894372492388293,15.0,15.0,6,5,92.8943724923883,False,0.33358312255936684,0.1723866949968338,0.8339835041620312,1.2356079759754777
2022-03-01,300223.SZ,北京君正,memory,28,21.76112723872586,15.0,15.0,6,5,90.76112723872586,False,0.4198276018712511,0.7148783188741576,2.56904927424484,41.44886904613541
2022-03-01,000021.SZ,深科技,memory,28,24.68634857902144,9.375,0.0,6,5,73.06134857902144,False,0.3820705584779599,-0.2981224457078826,0.11513673629170573,0.10272093854982378
2022-03-01,603259.SH,药明康德,biotech,26,24.6217517854938,15.0,15.0,10,5,95.6217517854938,False,0.381369036514831,-0.3134421583371434,0.48634576247782824,1.0739023633367766
2022-03-01,600276.SH,恒瑞医药,biotech,26,22.531997934573518,9.375,15.0,10,5,87.90699793457352,False,0.560694699435342,-0.560694699435342,0.10729809526034062,0.07267213186419297
2022-03-01,688235.SH,百济神州,biotech,26,23.288565650960543,6.0,15.0,10,5,85.28856565096055,False,0.2496898984293877,-0.24493610607410887,,
2022-03-01,300454.SZ,深信服,cyber,26,21.84891586195426,7.0,14.999999999999998,9,5,83.84891586195425,False,0.5435335682561525,-0.5256908250781992,0.2073195336893996,-0.24289328053031012
2022-03-01,688561.SH,奇安信,cyber,26,24.370322450485222,10.8,14.999999999999998,9,5,90.17032245048522,False,0.44026470724271616,-0.3617241642642113,0.395229541689027,
2022-03-01,002439.SZ,启明星辰,cyber,26,24.248369318703737,12.375,14.999999999999998,9,5,91.62336931870374,False,0.33443386085309945,-0.1816319104126216,0.4581101378740031,0.0909477753512744
2022-03-01,300308.SZ,中际旭创,cpo,30,19.647601982190416,3.0,15.0,4,5,76.64760198219042,False,0.25055674332460787,-0.20857025010103425,0.01611425466195371,-0.02780823835718149
2022-03-01,300502.SZ,新易盛,cpo,30,20.36225055136606,15.0,15.0,4,5,89.36225055136606,False,0.22029415302528144,0.1104585088383454,0.4088787279005224,0.45777866103359943
2022-03-01,002281.SZ,光迅科技,cpo,30,22.38024102524669,11.125,0.0,4,5,72.50524102524669,False,0.24167093553810448,-0.07129607670616378,0.1457550541187398,0.15393132079965244
2022-03-01,600406.SH,国电南瑞,grid,26,13.897532256405354,13.125,15.000000000000002,8,5,81.02253225640536,False,0.22084727554456607,0.289824156508363,0.17810016667520312,0.1581128769469331
2022-03-01,600089.SH,特变电工,grid,26,21.388051464896357,15.0,15.000000000000002,8,5,90.38805146489636,False,0.3000335533994244,0.47010697568940585,0.30998415235425925,2.211225422869237
2022-03-01,000400.SZ,许继电气,grid,26,15.46810526278237,11.125,15.000000000000002,8,5,80.59310526278237,False,0.30333643798649035,0.595228662281376,0.054176683883289556,0.16605632316452912
2022-03-01,600118.SH,中国卫星,space,26,20.523316002966943,9.375,15.000000000000002,9,5,84.89831600296695,False,0.22296499760955435,-0.1929949081295791,0.07224352204330975,0.0621112862954003
2022-03-01,600879.SH,航天电子,space,26,18.911354535895118,13.125,15.000000000000002,9,5,87.03635453589511,False,0.13856786392842968,0.12348889255321382,0.23974964254365028,0.2548918757888181
2022-03-01,300762.SZ,上海瀚讯,space,26,24.406231510450205,14.0,15.000000000000002,9,5,93.4062315104502,False,0.3559782374173812,-0.2336264025794884,0.17980015591191156,0.5797318117267733
2022-03-01,003816.SZ,中国广核,nuclear,26,18.901749105614023,11.375,15.0,10,5,86.27674910561402,False,0.1600007219465711,0.1480357462116071,0.1802593492318747,0.07872360219095564
2022-03-01,601985.SH,中国核电,nuclear,26,8.59246235549304,14.0,0.0,10,5,63.59246235549304,False,0.12425930180498235,0.5737675001890121,0.25108079059369515,0.30117239337183
2022-03-01,601611.SH,中国核建,nuclear,26,14.89106596604595,11.375,0.0,10,5,67.26606596604594,False,0.19464141831797444,0.35169151680626043,0.16319769731195932,0.14604164756014226
2022-03-01,600893.SH,航发动力,defense,26,17.850191630730443,5.0,14.999999999999998,9,5,77.85019163073045,False,0.2619422399961213,-0.20152094995631142,0.1299538196807637,-0.001744981020247005
2022-03-01,600760.SH,中航沈飞,defense,26,19.71066696407604,13.125,14.999999999999998,9,5,87.83566696407604,False,0.31636420120606845,-0.04539250048374177,0.24422608355123976,0.2499906166078234
2022-03-01,002179.SZ,中航光电,defense,26,14.769152795435346,14.0,14.999999999999998,9,5,83.76915279543535,False,0.1438086120551385,0.1386388215380292,0.2518195869572941,0.38371638947929654
2022-04-01,300124.SZ,汇川技术,robotics,30,24.122535811095297,15.0,15.000000000000002,8,5,97.1225358110953,False,0.34901828699188275,0.01855299872641769,0.5689520121987177,0.6951009482324573
2022-04-01,002747.SZ,埃斯顿,robotics,30,21.41147140185489,15.0,15.000000000000002,8,5,94.4114714018549,False,0.5191372006606545,-0.250445782009987,0.3750433292502806,0.391161516320355
2022-04-01,002472.SZ,双环传动,robotics,30,17.654107302277204,15.0,15.000000000000002,8,5,90.65410730227721,False,0.3495016393186292,1.4045036499734054,0.4715942741690484,5.374527954177822
2022-04-01,603986.SH,兆易创新,memory,28,24.85124788762934,15.0,15.0,6,5,93.85124788762934,False,0.38696302405705174,0.16513704402764007,1.0393633066747516,1.8148178229444407
2022-04-01,300223.SZ,北京君正,memory,28,20.633712411912043,15.0,15.0,6,5,89.63371241191204,False,0.5231936823431187,0.6271357885673556,1.4306799531903058,11.740832322587705
2022-04-01,000021.SZ,深科技,memory,28,24.43009239449261,9.375,0.0,6,5,72.80509239449262,False,0.431866389386767,-0.4009317629698482,0.1152525191803051,0.10272218417824264
2022-04-01,603259.SH,药明康德,biotech,26,23.704091258993103,15.0,15.0,10,5,94.7040912589931,False,0.3310708906051928,0.06986979586194209,0.38505360404908484,0.7218760037976708
2022-04-01,600276.SH,恒瑞医药,biotech,26,22.913110445845675,9.375,15.0,10,5,88.28811044584567,False,0.528096558512249,-0.49701167055830164,0.10730737739873919,0.07267305694430437
2022-04-01,688235.SH,百济神州,biotech,26,22.449238848875382,6.0,15.0,10,5,84.44923884887538,False,0.3280224764368338,-0.3237649812921638,,
2022-04-01,300454.SZ,深信服,cyber,26,21.749949053942917,7.0,14.999999999999998,9,5,83.74994905394291,False,0.6353043068584752,-0.5015800069192167,0.20731958849490706,-0.24289354153594023
2022-04-01,688561.SH,奇安信,cyber,26,23.005709058957578,10.8,14.999999999999998,9,5,88.80570905895758,False,0.5232439915387506,-0.417071090983707,0.39522133017594685,
2022-04-01,002439.SZ,启明星辰,cyber,26,24.595490844716565,7.0,14.999999999999998,9,5,86.59549084471656,False,0.42451629662673895,-0.31910587434984605,0.1782049730461155,-0.09171384263768945
2022-04-01,300308.SZ,中际旭创,cpo,30,23.17248986026376,7.625,15.0,4,5,84.79748986026377,False,0.2815872213204934,-0.13866356336666874,0.0910669169081213,0.029886577936387715
2022-04-01,300502.SZ,新易盛,cpo,30,24.393356519383985,15.0,15.0,4,5,93.39335651938399,False,0.35404153429133967,0.11636124684552596,0.5883450361293745,0.5636258920128023
2022-04-01,002281.SZ,光迅科技,cpo,30,24.603229212429195,11.125,0.0,4,5,74.7282292124292,False,0.36583762712527246,-0.16839043598901848,0.1457398416391824,0.1539271223105405
2022-04-01,600406.SH,国电南瑞,grid,26,15.945287523150519,13.125,15.000000000000002,8,5,83.07028752315053,False,0.3059258111385814,0.30408350517477256,0.17808349505171694,0.15811611199722808
2022-04-01,600089.SH,特变电工,grid,26,18.092733514664822,15.0,15.000000000000002,8,5,87.09273351466483,False,0.2930968808782467,0.8628330909431274,0.3100666780228529,2.2112119902714227
2022-04-01,000400.SZ,许继电气,grid,26,19.311879124035606,11.125,15.000000000000002,8,5,84.43687912403561,False,0.3999379124035608,0.2433806586462981,0.054226268966617086,0.16605751659158652
2022-04-01,600118.SH,中国卫星,space,26,18.187363515612212,3.0,15.000000000000002,9,5,76.18736351561222,False,0.318001057443574,-0.2365928713950376,0.0073557582469576666,-0.3402624656446678
2022-04-01,600879.SH,航天电子,space,26,23.20695126697574,9.375,15.000000000000002,9,5,87.58195126697574,False,0.24826865610933868,-0.0933184225921353,0.14133356110731676,0.14785871575306864
2022-04-01,300762.SZ,上海瀚讯,space,26,23.832482761036122,14.0,15.000000000000002,9,5,92.83248276103612,False,0.47660899240151355,-0.2504133666150188,0.17980159075846247,0.5797293211170484
2022-04-01,003816.SZ,中国广核,nuclear,26,21.196336710474792,7.625,15.0,10,5,84.8213367104748,False,0.22000131810630286,-0.02280402110731783,0.1429984962480646,0.017804648114047472
